light ,temperature ,humidity ,comfortable
    0 ,      30.38 ,   77.12 ,          0
    0 ,      30.39 ,   77.14 ,          0
    0 ,      30.39 ,   77.18 ,          0
    0 ,      30.41 ,   77.2  ,          0
    0 ,      30.41 ,   77.23 ,          0
    0 ,      30.41 ,   77.26 ,          0
    0 ,      30.42 ,   77.27 ,          0
    0 ,      30.41 ,   77.28 ,          0
    0 ,      30.42 ,   77.32 ,          0
    0 ,      30.42 ,   77.33 ,          0
    0 ,      30.43 ,   77.35 ,          0
    0 ,      30.43 ,   77.36 ,          0
    0 ,      30.43 ,   77.39 ,          0
    0 ,      30.45 ,   77.41 ,          0
    0 ,      30.45 ,   77.42 ,          0
    0 ,      30.46 ,   77.44 ,          0
    0 ,      30.46 ,   77.46 ,          0
    0 ,      30.46 ,   77.48 ,          0
    0 ,      30.47 ,   77.51 ,          0
    0 ,      30.47 ,   77.52 ,          0
    0 ,      30.49 ,   77.54 ,          0
    0 ,      30.47 ,   77.57 ,          0
    0 ,      30.5  ,   77.58 ,          0
    0 ,      30.49 ,   77.6  ,          0
    0 ,      30.5  ,   77.61 ,          0
    0 ,      30.5  ,   77.64 ,          0
    0 ,      30.5  ,   77.64 ,          0
    0 ,      30.52 ,   77.68 ,          0
    0 ,      30.53 ,   77.69 ,          0
    0 ,      30.52 ,   77.71 ,          0
    0 ,      30.52 ,   77.73 ,          0
    0 ,      30.54 ,   77.75 ,          0
    0 ,      30.54 ,   77.77 ,          0
    0 ,      30.54 ,   77.8  ,          0
    0 ,      30.56 ,   77.81 ,          0
    0 ,      30.54 ,   77.82 ,          0
    0 ,      30.56 ,   77.85 ,          0
    0 ,      30.56 ,   77.88 ,          0
    0 ,      30.56 ,   77.9  ,          0
    0 ,      30.57 ,   77.93 ,          0
    0 ,      30.57 ,   77.96 ,          0
    0 ,      30.57 ,   77.99 ,          0
    0 ,      30.58 ,   78.01 ,          0
    0 ,      30.58 ,   78.04 ,          0
    0 ,      30.6  ,   78.07 ,          0
    0 ,      30.6  ,   78.1  ,          0
    0 ,      30.6  ,   78.13 ,          0
    0 ,      30.6  ,   78.17 ,          0
    0 ,      30.63 ,   78.2  ,          0
    0 ,      30.61 ,   78.22 ,          0
    0 ,      30.63 ,   78.25 ,          0
    0 ,      30.63 ,   78.28 ,          0
    0 ,      30.64 ,   78.3  ,          0
    0 ,      30.65 ,   78.33 ,          0
    0 ,      30.64 ,   78.34 ,          0
    0 ,      30.65 ,   78.38 ,          0
    0 ,      30.65 ,   78.41 ,          0
    0 ,      30.67 ,   78.42 ,          0
    0 ,      30.67 ,   78.43 ,          0
    0 ,      30.65 ,   78.46 ,          0
    0 ,      30.67 ,   78.48 ,          0
    0 ,      30.68 ,   78.5  ,          0
    0 ,      30.68 ,   78.54 ,          0
    0 ,      30.68 ,   78.55 ,          0
    0 ,      30.69 ,   78.56 ,          0
    0 ,      30.69 ,   78.58 ,          0
    0 ,      30.71 ,   78.59 ,          0
    0 ,      30.69 ,   78.59 ,          0
    0 ,      30.71 ,   78.61 ,          0
    0 ,      30.69 ,   78.63 ,          0
    0 ,      30.72 ,   78.63 ,          0
    0 ,      30.72 ,   78.65 ,          0
    0 ,      30.72 ,   78.66 ,          0
    0 ,      30.72 ,   78.68 ,          0
    0 ,      30.73 ,   78.7  ,          0
    0 ,      30.75 ,   78.7  ,          0
    0 ,      30.75 ,   78.71 ,          0
    0 ,      30.75 ,   78.74 ,          0
    0 ,      30.76 ,   78.73 ,          0
    0 ,      30.76 ,   78.75 ,          0
    0 ,      30.76 ,   78.76 ,          0
    0 ,      30.76 ,   78.76 ,          0
    0 ,      30.78 ,   78.78 ,          0
    0 ,      30.79 ,   78.79 ,          0
    0 ,      30.79 ,   78.79 ,          0
    0 ,      30.78 ,   78.81 ,          0
    0 ,      30.79 ,   78.83 ,          0
    0 ,      30.79 ,   78.84 ,          0
    0 ,      30.8  ,   78.86 ,          0
    0 ,      30.82 ,   78.87 ,          0
    0 ,      30.82 ,   78.87 ,          0
    0 ,      30.82 ,   78.89 ,          0
    0 ,      30.83 ,   78.91 ,          0
    0 ,      30.83 ,   78.92 ,          0
    0 ,      30.84 ,   78.92 ,          0
    0 ,      30.83 ,   78.94 ,          0
    0 ,      30.84 ,   78.95 ,          0
    0 ,      30.84 ,   78.97 ,          0
    0 ,      30.84 ,   78.97 ,          0
    0 ,      30.86 ,   78.99 ,          0
    0 ,      30.87 ,   79.0  ,          0
    0 ,      30.87 ,   79.0  ,          0
    0 ,      30.86 ,   79.02 ,          0
    0 ,      30.86 ,   79.02 ,          0
    0 ,      30.88 ,   79.03 ,          0
    0 ,      30.88 ,   79.03 ,          0
    0 ,      30.9  ,   79.05 ,          0
    0 ,      30.88 ,   79.05 ,          0
    0 ,      30.9  ,   79.05 ,          0
    0 ,      30.9  ,   79.07 ,          0
    0 ,      30.91 ,   79.07 ,          0
    0 ,      30.93 ,   79.07 ,          0
    0 ,      30.91 ,   79.07 ,          0
    0 ,      30.93 ,   79.07 ,          0
    0 ,      30.94 ,   79.07 ,          0
    0 ,      30.93 ,   79.08 ,          0
    0 ,      30.94 ,   79.08 ,          0
    0 ,      30.95 ,   79.07 ,          0
    0 ,      30.95 ,   79.05 ,          0
    1 ,      30.94 ,   78.94 ,          0
    1 ,      30.95 ,   78.71 ,          0
  100 ,      30.94 ,   78.17 ,          0
  100 ,      30.94 ,   77.5  ,          0
  121 ,      30.93 ,   76.5  ,          0
  121 ,      30.91 ,   75.35 ,          0
  229 ,      30.9  ,   73.93 ,          0
  229 ,      30.9  ,   72.74 ,          0
  202 ,      30.88 ,   71.47 ,          0
  202 ,      30.88 ,   70.29 ,          0
  188 ,      30.88 ,   69.12 ,          0
  188 ,      30.88 ,   68.05 ,          0
  195 ,      30.88 ,   67.0  ,          0
  195 ,      30.87 ,   66.02 ,          0
  206 ,      30.88 ,   65.13 ,          0
  206 ,      30.87 ,   64.29 ,          0
  200 ,      30.87 ,   63.54 ,          0
  200 ,      30.9  ,   62.93 ,          0
  201 ,      30.88 ,   62.31 ,          0
  201 ,      30.88 ,   61.79 ,          0
  206 ,      30.88 ,   61.25 ,          0
  206 ,      30.9  ,   60.8  ,          0
  204 ,      30.88 ,   60.35 ,          0
  204 ,      30.9  ,   59.92 ,          0
  198 ,      30.9  ,   59.53 ,          0
  198 ,      30.9  ,   59.16 ,          0
  202 ,      30.91 ,   58.82 ,          0
  202 ,      30.91 ,   58.52 ,          0
  201 ,      30.9  ,   58.23 ,          0
  201 ,      30.93 ,   57.96 ,          0
  205 ,      30.91 ,   57.68 ,          0
  205 ,      30.93 ,   57.43 ,          0
  202 ,      30.93 ,   57.19 ,          0
  202 ,      30.93 ,   56.98 ,          0
  196 ,      30.93 ,   56.74 ,          0
  196 ,      30.93 ,   56.53 ,          0
  195 ,      30.91 ,   56.31 ,          0
  195 ,      30.93 ,   56.11 ,          0
  206 ,      30.93 ,   55.9  ,          0
  206 ,      30.91 ,   55.7  ,          0
  197 ,      30.91 ,   55.51 ,          0
  197 ,      30.93 ,   55.34 ,          0
  206 ,      30.9  ,   55.16 ,          0
  206 ,      30.91 ,   55.0  ,          0
  202 ,      30.93 ,   54.84 ,          0
  202 ,      30.93 ,   54.67 ,          0
  195 ,      30.91 ,   54.52 ,          0
  195 ,      30.93 ,   54.38 ,          0
  205 ,      30.91 ,   54.23 ,          0
  205 ,      30.91 ,   54.09 ,          0
  201 ,      30.93 ,   53.96 ,          0
  201 ,      30.93 ,   53.83 ,          0
  206 ,      30.93 ,   53.7  ,          0
  206 ,      30.93 ,   53.58 ,          0
  205 ,      30.91 ,   53.45 ,          0
  205 ,      30.93 ,   53.34 ,          0
  202 ,      30.94 ,   53.25 ,          0
  202 ,      30.93 ,   53.14 ,          0
  198 ,      30.93 ,   53.05 ,          0
  198 ,      30.91 ,   52.93 ,          0
  198 ,      30.93 ,   52.84 ,          0
  198 ,      30.93 ,   52.75 ,          0
  208 ,      30.91 ,   52.65 ,          0
  208 ,      30.93 ,   52.58 ,          0
  208 ,      30.93 ,   52.49 ,          0
  208 ,      30.93 ,   52.41 ,          0
  202 ,      30.91 ,   52.32 ,          0
  202 ,      30.93 ,   52.27 ,          0
  201 ,      30.93 ,   52.17 ,          0
  201 ,      30.93 ,   52.12 ,          0
  209 ,      30.93 ,   52.04 ,          0
  209 ,      30.93 ,   51.97 ,          0
  204 ,      30.93 ,   51.92 ,          0
  204 ,      30.93 ,   51.87 ,          0
  199 ,      30.91 ,   51.79 ,          0
  199 ,      30.93 ,   51.74 ,          0
  210 ,      30.93 ,   51.68 ,          0
  210 ,      30.94 ,   51.64 ,          0
  212 ,      30.93 ,   51.59 ,          0
  212 ,      30.93 ,   51.53 ,          0
  211 ,      30.93 ,   51.48 ,          0
  211 ,      30.93 ,   51.43 ,          0
  207 ,      30.91 ,   51.38 ,          0
  207 ,      30.93 ,   51.32 ,          0
  213 ,      30.93 ,   51.29 ,          0
  213 ,      30.94 ,   51.23 ,          0
  214 ,      30.93 ,   51.18 ,          0
  214 ,      30.93 ,   51.14 ,          0
  215 ,      30.91 ,   51.08 ,          0
  215 ,      30.93 ,   51.05 ,          0
  213 ,      30.93 ,   51.01 ,          0
  213 ,      30.94 ,   50.95 ,          0
  208 ,      30.91 ,   50.92 ,          0
  208 ,      30.93 ,   50.88 ,          0
  201 ,      30.91 ,   50.84 ,          0
  201 ,      30.91 ,   50.81 ,          0
  208 ,      30.93 ,   50.77 ,          0
  208 ,      30.94 ,   50.73 ,          0
  209 ,      30.9  ,   50.69 ,          0
  209 ,      30.93 ,   50.66 ,          0
  214 ,      30.93 ,   50.64 ,          0
  214 ,      30.93 ,   50.6  ,          0
  212 ,      30.93 ,   50.57 ,          0
  212 ,      30.93 ,   50.53 ,          0
  213 ,      30.93 ,   50.49 ,          0
  213 ,      30.93 ,   50.45 ,          0
  207 ,      30.93 ,   50.44 ,          0
  207 ,      30.93 ,   50.4  ,          0
  202 ,      30.91 ,   50.36 ,          0
  202 ,      30.93 ,   50.34 ,          0
  214 ,      30.91 ,   50.31 ,          0
  214 ,      30.93 ,   50.27 ,          0
  213 ,      30.91 ,   50.25 ,          0
  213 ,      30.93 ,   50.21 ,          0
  202 ,      30.93 ,   50.2  ,          0
  202 ,      30.91 ,   50.16 ,          0
  202 ,      30.9  ,   50.14 ,          0
  202 ,      30.91 ,   50.1  ,          0
  214 ,      30.93 ,   50.08 ,          0
  214 ,      30.93 ,   50.05 ,          0
  209 ,      30.93 ,   50.03 ,          0
  209 ,      30.93 ,   49.99 ,          0
  203 ,      30.91 ,   49.97 ,          0
  203 ,      30.93 ,   49.96 ,          0
  200 ,      30.91 ,   49.92 ,          0
  200 ,      30.93 ,   49.9  ,          0
  210 ,      30.91 ,   49.86 ,          0
  210 ,      30.93 ,   49.84 ,          0
  215 ,      30.93 ,   49.83 ,          0
  215 ,      30.91 ,   49.81 ,          0
  208 ,      30.91 ,   49.79 ,          0
  208 ,      30.93 ,   49.75 ,          0
  215 ,      30.91 ,   49.73 ,          0
  215 ,      30.91 ,   49.71 ,          0
  203 ,      30.9  ,   49.7  ,          0
  203 ,      30.9  ,   49.68 ,          0
  209 ,      30.91 ,   49.64 ,          0
  209 ,      30.93 ,   49.62 ,          0
  202 ,      30.9  ,   49.6  ,          0
  202 ,      30.91 ,   49.59 ,          0
  206 ,      30.91 ,   49.57 ,          0
  206 ,      30.9  ,   49.53 ,          0
  199 ,      30.9  ,   49.51 ,          0
  199 ,      30.91 ,   49.49 ,          0
  207 ,      30.9  ,   49.47 ,          0
  207 ,      30.9  ,   49.45 ,          0
  208 ,      30.9  ,   49.43 ,          0
  208 ,      30.9  ,   49.41 ,          0
  205 ,      30.91 ,   49.39 ,          0
  205 ,      30.9  ,   49.38 ,          0
  203 ,      30.9  ,   49.36 ,          0
  203 ,      30.91 ,   49.34 ,          0
  207 ,      30.91 ,   49.32 ,          0
  207 ,      30.91 ,   49.3  ,          0
  206 ,      30.9  ,   49.28 ,          0
  206 ,      30.91 ,   49.25 ,          0
  203 ,      30.91 ,   49.23 ,          0
  203 ,      30.9  ,   49.21 ,          0
  204 ,      30.9  ,   49.19 ,          0
  204 ,      30.9  ,   49.17 ,          0
  206 ,      30.9  ,   49.15 ,          0
  206 ,      30.9  ,   49.12 ,          0
  204 ,      30.88 ,   49.12 ,          0
  204 ,      30.9  ,   49.1  ,          0
  207 ,      30.9  ,   49.08 ,          0
  207 ,      30.9  ,   49.06 ,          0
  207 ,      30.9  ,   49.04 ,          0
  207 ,      30.88 ,   49.02 ,          0
  206 ,      30.9  ,   49.0  ,          0
  206 ,      30.88 ,   48.98 ,          0
  200 ,      30.9  ,   48.96 ,          0
  200 ,      30.9  ,   48.94 ,          0
  188 ,      30.9  ,   48.93 ,          0
  188 ,      30.88 ,   48.93 ,          0
  179 ,      30.88 ,   48.91 ,          0
  179 ,      30.9  ,   48.89 ,          0
  179 ,      30.88 ,   48.87 ,          0
  179 ,      30.88 ,   48.86 ,          0
  178 ,      30.88 ,   48.85 ,          0
  178 ,      30.88 ,   48.82 ,          0
  155 ,      30.88 ,   48.8  ,          0
  155 ,      30.87 ,   48.8  ,          0
  173 ,      30.87 ,   48.78 ,          0
  173 ,      30.87 ,   48.77 ,          0
  136 ,      30.86 ,   48.73 ,          0
  136 ,      30.86 ,   48.71 ,          0
  169 ,      30.86 ,   48.69 ,          0
  169 ,      30.86 ,   48.67 ,          0
  151 ,      30.84 ,   48.65 ,          0
  151 ,      30.84 ,   48.64 ,          0
  117 ,      30.82 ,   48.61 ,          0
  117 ,      30.82 ,   48.59 ,          0
  224 ,      30.79 ,   48.57 ,          0
  224 ,      30.8  ,   48.57 ,          0
  118 ,      30.78 ,   48.57 ,          0
  118 ,      30.79 ,   48.57 ,          0
  110 ,      30.78 ,   48.57 ,          0
  110 ,      30.76 ,   48.56 ,          0
  189 ,      30.75 ,   48.54 ,          0
  189 ,      30.73 ,   48.54 ,          0
  130 ,      30.72 ,   48.54 ,          0
  130 ,      30.73 ,   48.56 ,          0
  109 ,      30.73 ,   48.56 ,          0
  109 ,      30.72 ,   48.56 ,          0
  194 ,      30.71 ,   48.56 ,          0
  194 ,      30.69 ,   48.56 ,          0
  105 ,      30.68 ,   48.56 ,          0
  105 ,      30.69 ,   48.54 ,          0
  190 ,      30.67 ,   48.56 ,          0
  190 ,      30.67 ,   48.53 ,          0
  153 ,      30.67 ,   48.53 ,          0
  153 ,      30.65 ,   48.56 ,          0
   95 ,      30.64 ,   48.56 ,          0
   95 ,      30.64 ,   48.56 ,          0
  155 ,      30.64 ,   48.56 ,          0
  155 ,      30.64 ,   48.56 ,          0
  139 ,      30.63 ,   48.56 ,          0
  139 ,      30.61 ,   48.53 ,          0
  105 ,      30.63 ,   48.53 ,          0
  105 ,      30.61 ,   48.53 ,          0
  117 ,      30.6  ,   48.53 ,          0
  117 ,      30.6  ,   48.53 ,          0
  175 ,      30.58 ,   48.54 ,          0
  175 ,      30.58 ,   48.54 ,          0
   70 ,      30.58 ,   48.56 ,          0
   70 ,      30.58 ,   48.58 ,          0
  178 ,      30.57 ,   48.65 ,          0
  178 ,      30.56 ,   48.71 ,          0
  126 ,      30.56 ,   48.75 ,          0
  126 ,      30.56 ,   48.77 ,          0
   98 ,      30.54 ,   48.84 ,          0
   98 ,      30.54 ,   48.89 ,          0
  161 ,      30.53 ,   48.91 ,          0
  161 ,      30.54 ,   48.95 ,          0
  105 ,      30.52 ,   48.96 ,          0
  105 ,      30.52 ,   49.0  ,          0
   87 ,      30.52 ,   49.02 ,          0
   87 ,      30.5  ,   49.0  ,          0
  168 ,      30.52 ,   48.98 ,          0
  168 ,      30.5  ,   48.96 ,          0
  133 ,      30.47 ,   48.94 ,          0
  133 ,      30.49 ,   48.93 ,          0
   87 ,      30.47 ,   48.91 ,          0
   87 ,      30.47 ,   48.87 ,          0
  103 ,      30.46 ,   48.85 ,          0
  103 ,      30.46 ,   48.83 ,          0
  117 ,      30.46 ,   48.82 ,          0
  117 ,      30.46 ,   48.78 ,          0
   86 ,      30.43 ,   48.77 ,          0
   86 ,      30.45 ,   48.75 ,          0
  181 ,      30.45 ,   48.75 ,          0
  181 ,      30.43 ,   48.75 ,          0
  111 ,      30.42 ,   48.73 ,          0
  111 ,      30.42 ,   48.75 ,          0
   84 ,      30.42 ,   48.75 ,          0
   84 ,      30.41 ,   48.75 ,          0
  200 ,      30.39 ,   48.75 ,          0
  200 ,      30.39 ,   48.75 ,          0
   87 ,      30.39 ,   48.78 ,          0
   87 ,      30.39 ,   48.78 ,          0
   82 ,      30.38 ,   48.82 ,          0
   82 ,      30.38 ,   48.87 ,          0
  185 ,      30.35 ,   48.93 ,          0
  185 ,      30.37 ,   48.94 ,          0
   97 ,      30.35 ,   49.0  ,          0
   97 ,      30.35 ,   49.02 ,          0
  107 ,      30.34 ,   49.03 ,          0
  107 ,      30.35 ,   49.03 ,          0
  180 ,      30.34 ,   49.06 ,          0
  180 ,      30.34 ,   49.04 ,          0
   86 ,      30.34 ,   49.03 ,          0
   86 ,      30.32 ,   49.04 ,          0
  188 ,      30.31 ,   49.06 ,          0
  188 ,      30.31 ,   49.08 ,          0
  113 ,      30.3  ,   49.12 ,          0
  113 ,      30.28 ,   49.14 ,          0
  149 ,      30.28 ,   49.15 ,          0
  149 ,      30.28 ,   49.19 ,          0
  186 ,      30.27 ,   49.25 ,          0
  186 ,      30.27 ,   49.3  ,          0
  111 ,      30.26 ,   49.32 ,          0
  111 ,      30.26 ,   49.31 ,          0
  214 ,      30.24 ,   49.36 ,          0
  214 ,      30.24 ,   49.37 ,          0
  169 ,      30.24 ,   49.37 ,          0
  169 ,      30.23 ,   49.41 ,          0
  122 ,      30.23 ,   49.39 ,          0
  122 ,      30.23 ,   49.39 ,          0
  215 ,      30.2  ,   49.37 ,          0
  215 ,      30.2  ,   49.37 ,          0
  160 ,      30.2  ,   49.37 ,          0
  160 ,      30.2  ,   49.37 ,          0
  107 ,      30.19 ,   49.37 ,          0
  107 ,      30.19 ,   49.37 ,          0
  209 ,      30.19 ,   49.37 ,          0
  209 ,      30.19 ,   49.36 ,          0
  114 ,      30.17 ,   49.34 ,          0
  114 ,      30.16 ,   49.39 ,          0
  199 ,      30.16 ,   49.39 ,          0
  199 ,      30.15 ,   49.41 ,          0
  207 ,      30.13 ,   49.47 ,          0
  207 ,      30.13 ,   49.59 ,          0
  100 ,      30.13 ,   49.59 ,          0
  100 ,      30.13 ,   49.6  ,          0
  226 ,      30.12 ,   49.64 ,          0
  226 ,      30.12 ,   49.61 ,          0
  122 ,      30.11 ,   49.61 ,          0
  122 ,      30.11 ,   49.74 ,          0
  149 ,      30.11 ,   49.77 ,          0
  149 ,      30.11 ,   49.74 ,          0
  161 ,      30.08 ,   49.74 ,          0
  161 ,      30.08 ,   49.78 ,          0
   93 ,      30.08 ,   49.76 ,          0
   93 ,      30.07 ,   49.76 ,          0
  244 ,      30.07 ,   49.78 ,          0
  244 ,      30.07 ,   49.8  ,          0
   60 ,      30.07 ,   49.81 ,          0
   60 ,      30.05 ,   49.85 ,          0
  260 ,      30.05 ,   49.92 ,          0
  260 ,      30.04 ,   49.92 ,          0
   55 ,      30.04 ,   49.9  ,          0
   55 ,      30.04 ,   49.92 ,          0
  244 ,      30.04 ,   49.99 ,          0
  244 ,      30.02 ,   49.99 ,          0
   43 ,      30.01 ,   50.01 ,          0
   43 ,      30.02 ,   50.08 ,          0
  187 ,      30.01 ,   50.18 ,          0
  187 ,      30.01 ,   50.18 ,          0
   47 ,      30.0  ,   50.21 ,          1
   47 ,      30.0  ,   50.29 ,          1
  176 ,      30.0  ,   50.42 ,          1
  176 ,      30.0  ,   50.45 ,          1
   52 ,      29.98 ,   50.45 ,          1
   52 ,      29.98 ,   50.44 ,          1
  168 ,      29.98 ,   50.45 ,          1
  168 ,      29.98 ,   50.58 ,          1
  161 ,      29.98 ,   50.69 ,          1
  161 ,      29.98 ,   50.75 ,          1
  169 ,      29.97 ,   50.81 ,          1
  169 ,      29.98 ,   50.84 ,          1
  183 ,      30.0  ,   50.86 ,          1
  183 ,      29.98 ,   50.88 ,          1
  182 ,      30.0  ,   50.88 ,          1
  182 ,      30.0  ,   50.88 ,          1
  187 ,      30.0  ,   50.86 ,          1
  187 ,      29.98 ,   50.84 ,          1
  184 ,      29.98 ,   50.84 ,          1
  184 ,      30.0  ,   50.84 ,          1
  192 ,      30.0  ,   50.82 ,          1
  192 ,      29.98 ,   50.81 ,          1
  194 ,      29.98 ,   50.81 ,          1
  194 ,      29.98 ,   50.79 ,          1
  186 ,      29.98 ,   50.77 ,          1
  186 ,      30.0  ,   50.73 ,          1
  195 ,      30.0  ,   50.69 ,          1
  195 ,      29.98 ,   50.66 ,          1
  188 ,      29.98 ,   50.62 ,          1
  188 ,      29.98 ,   50.57 ,          1
  198 ,      29.98 ,   50.53 ,          1
  198 ,      29.98 ,   50.47 ,          1
  201 ,      29.98 ,   50.42 ,          1
  201 ,      29.98 ,   50.34 ,          1
  200 ,      29.98 ,   50.31 ,          1
  200 ,      29.98 ,   50.23 ,          1
  206 ,      29.98 ,   50.18 ,          1
  206 ,      29.98 ,   50.12 ,          1
  205 ,      29.97 ,   50.07 ,          1
  205 ,      29.97 ,   50.02 ,          1
  214 ,      29.96 ,   49.97 ,          1
  214 ,      29.97 ,   49.92 ,          1
  209 ,      29.96 ,   49.88 ,          1
  209 ,      29.97 ,   49.83 ,          1
  225 ,      29.94 ,   49.8  ,          1
  225 ,      29.94 ,   49.76 ,          1
  222 ,      29.96 ,   49.74 ,          1
  222 ,      29.96 ,   49.7  ,          1
  225 ,      29.94 ,   49.67 ,          1
  225 ,      29.96 ,   49.65 ,          1
  230 ,      29.94 ,   49.61 ,          1
  230 ,      29.96 ,   49.59 ,          1
  246 ,      29.94 ,   49.57 ,          1
  246 ,      29.94 ,   49.54 ,          1
  220 ,      29.94 ,   49.52 ,          1
  220 ,      29.94 ,   49.5  ,          1
  234 ,      29.94 ,   49.48 ,          1
  234 ,      29.96 ,   49.46 ,          1
  246 ,      29.94 ,   49.44 ,          1
  246 ,      29.94 ,   49.43 ,          1
  247 ,      29.93 ,   49.43 ,          1
  247 ,      29.93 ,   49.41 ,          1
  245 ,      29.93 ,   49.39 ,          1
  245 ,      29.93 ,   49.37 ,          1
  246 ,      29.93 ,   49.37 ,          1
  246 ,      29.94 ,   49.35 ,          1
  239 ,      29.93 ,   49.35 ,          1
  239 ,      29.93 ,   49.33 ,          1
  251 ,      29.93 ,   49.33 ,          1
  251 ,      29.93 ,   49.33 ,          1
  238 ,      29.93 ,   49.33 ,          1
  238 ,      29.92 ,   49.31 ,          1
  244 ,      29.92 ,   49.31 ,          1
  244 ,      29.93 ,   49.31 ,          1
  248 ,      29.92 ,   49.3  ,          1
  248 ,      29.9  ,   49.3  ,          1
  241 ,      29.92 ,   49.3  ,          1
  241 ,      29.92 ,   49.3  ,          1
  246 ,      29.92 ,   49.28 ,          1
  246 ,      29.92 ,   49.28 ,          1
  249 ,      29.9  ,   49.26 ,          1
  249 ,      29.9  ,   49.26 ,          1
  249 ,      29.92 ,   49.26 ,          1
  249 ,      29.92 ,   49.26 ,          1
  235 ,      29.9  ,   49.25 ,          1
  235 ,      29.9  ,   49.23 ,          1
  249 ,      29.9  ,   49.24 ,          1
  249 ,      29.9  ,   49.21 ,          1
  241 ,      29.9  ,   49.21 ,          1
  241 ,      29.89 ,   49.21 ,          1
  236 ,      29.89 ,   49.21 ,          1
  236 ,      29.9  ,   49.19 ,          1
  250 ,      29.89 ,   49.19 ,          1
  250 ,      29.9  ,   49.19 ,          1
  243 ,      29.89 ,   49.17 ,          1
  243 ,      29.89 ,   49.17 ,          1
  244 ,      29.89 ,   49.15 ,          1
  244 ,      29.9  ,   49.15 ,          1
  242 ,      29.89 ,   49.15 ,          1
  242 ,      29.89 ,   49.14 ,          1
  247 ,      29.89 ,   49.14 ,          1
  247 ,      29.89 ,   49.14 ,          1
  249 ,      29.87 ,   49.14 ,          1
  249 ,      29.89 ,   49.12 ,          1
  236 ,      29.89 ,   49.12 ,          1
  236 ,      29.89 ,   49.1  ,          1
  245 ,      29.89 ,   49.1  ,          1
  245 ,      29.87 ,   49.1  ,          1
  251 ,      29.87 ,   49.08 ,          1
  251 ,      29.89 ,   49.08 ,          1
  252 ,      29.87 ,   49.08 ,          1
  252 ,      29.89 ,   49.06 ,          1
  251 ,      29.86 ,   49.06 ,          1
  251 ,      29.87 ,   49.06 ,          1
  238 ,      29.86 ,   49.04 ,          1
  238 ,      29.89 ,   49.04 ,          1
  246 ,      29.87 ,   49.02 ,          1
  246 ,      29.87 ,   49.02 ,          1
  250 ,      29.87 ,   49.02 ,          1
  250 ,      29.87 ,   49.02 ,          1
  250 ,      29.87 ,   49.0  ,          1
  250 ,      29.89 ,   49.0  ,          1
  238 ,      29.87 ,   49.0  ,          1
  238 ,      29.87 ,   48.98 ,          1
  236 ,      29.87 ,   48.98 ,          1
  236 ,      29.87 ,   48.98 ,          1
  240 ,      29.87 ,   48.98 ,          1
  240 ,      29.86 ,   48.98 ,          1
  247 ,      29.87 ,   48.98 ,          1
  247 ,      29.86 ,   48.98 ,          1
  238 ,      29.86 ,   48.98 ,          1
  238 ,      29.86 ,   48.98 ,          1
  250 ,      29.86 ,   48.98 ,          1
  250 ,      29.86 ,   48.98 ,          1
  243 ,      29.86 ,   48.98 ,          1
  243 ,      29.86 ,   48.98 ,          1
  238 ,      29.86 ,   48.98 ,          1
  238 ,      29.85 ,   48.98 ,          1
  247 ,      29.86 ,   48.98 ,          1
  247 ,      29.86 ,   48.98 ,          1
  252 ,      29.83 ,   48.98 ,          1
  252 ,      29.85 ,   48.96 ,          1
  223 ,      29.86 ,   48.96 ,          1
  223 ,      29.85 ,   48.96 ,          1
  198 ,      29.85 ,   48.96 ,          1
  198 ,      29.85 ,   48.96 ,          1
   75 ,      29.83 ,   48.96 ,          1
   75 ,      29.83 ,   48.97 ,          1
  217 ,      29.82 ,   48.97 ,          1
  217 ,      29.8  ,   48.97 ,          1
  125 ,      29.78 ,   48.99 ,          1
  125 ,      29.78 ,   49.03 ,          1
   53 ,      29.77 ,   49.13 ,          1
   53 ,      29.77 ,   49.22 ,          1
   70 ,      29.75 ,   49.26 ,          1
   70 ,      29.75 ,   49.44 ,          1
  103 ,      29.75 ,   49.55 ,          1
  103 ,      29.75 ,   49.7  ,          1
  156 ,      29.75 ,   49.79 ,          1
  156 ,      29.74 ,   49.84 ,          1
  136 ,      29.74 ,   49.88 ,          1
  136 ,      29.75 ,   49.88 ,          1
  142 ,      29.75 ,   49.88 ,          1
  142 ,      29.74 ,   49.86 ,          1
  170 ,      29.74 ,   49.86 ,          1
  170 ,      29.75 ,   49.84 ,          1
  175 ,      29.74 ,   49.83 ,          1
  175 ,      29.75 ,   49.83 ,          1
  190 ,      29.75 ,   49.84 ,          1
  190 ,      29.75 ,   49.87 ,          1
  177 ,      29.75 ,   49.91 ,          1
  177 ,      29.75 ,   49.94 ,          1
  177 ,      29.75 ,   49.96 ,          1
  177 ,      29.75 ,   49.97 ,          1
  166 ,      29.75 ,   50.02 ,          1
  166 ,      29.75 ,   50.03 ,          1
   17 ,      29.75 ,   50.01 ,          0
   17 ,      29.75 ,   49.97 ,          0
    2 ,      29.75 ,   49.96 ,          0
    2 ,      29.75 ,   50.05 ,          0
    1 ,      29.74 ,   50.25 ,          0
    1 ,      29.75 ,   50.44 ,          0
    1 ,      29.77 ,   50.66 ,          0
    1 ,      29.75 ,   50.9  ,          0
    1 ,      29.77 ,   51.21 ,          0
    1 ,      29.77 ,   51.47 ,          0
    1 ,      29.78 ,   51.76 ,          0
    1 ,      29.77 ,   52.06 ,          0
